# Undirected graph (each unordered pair of nodes is saved once): Gnm.txt
# Nodes: 10670 Edges: 22002
# NodeId	NodeId
253	7781
253	8938
253	10100
254	313
254	5542
255	3533
255	5558
255	6574
255	6674
255	10600
256	509
256	4761
256	5935
256	7583
257	5075
257	5957
258	2348
258	2503
258	5061
258	5144
258	5189
258	5724
258	8950
258	10328
259	1249
259	2937
259	5533
259	8467
259	8847
260	2081
260	5248
261	295
261	7342
261	8052
261	9686
261	10365
262	2089
262	4942
262	8681
263	430
263	714
263	3138
263	4815
263	6079
264	2709
264	4166
264	7062
264	8878
264	9394
264	9530
265	1001
265	2486
265	4612
265	7580
266	738
266	1543
266	3182
266	5642
266	5702
266	8381
266	9928
266	10391
267	5014
268	1276
268	4387
268	6133
268	8798
268	9098
268	9740
269	787
269	1172
269	2577
269	4889
270	2592
270	4419
270	5503
270	6997
270	8506
270	9636
271	2250
271	2947
271	4839
271	5979
271	6235
272	1003
272	2179
272	4586
272	5649
272	5693
272	6141
272	6831
272	9310
272	10167
273	6770
273	8302
273	10168
273	10393
274	385
274	5965
274	6091
274	7327
274	7710
275	2314
275	7674
275	7777
275	8624
276	3280
276	6892
276	9449
276	10482
277	4779
277	5371
277	8121
278	1858
278	9570
278	10100
279	7189
279	8167
279	8686
280	3704
280	6881
280	9423
281	3341
282	3058
282	4476
282	5603
282	6453
282	7310
282	9067
282	9081
283	1503
283	2432
283	4352
283	5232
283	5755
283	10538
284	2166
284	8023
284	8794
285	1429
285	1535
285	1988
285	6490
286	1265
286	6146
286	7657
287	6586
287	8416
287	10120
287	10231
288	4691
288	9936
289	1674
289	2281
289	3518
289	4128
289	5819
290	2374
290	3024
290	3129
290	6259
290	9637
290	10416
291	478
291	2075
291	2120
291	4788
291	6191
291	6913
291	9776
292	3551
292	3642
292	6341
292	7655
293	692
293	3675
293	7375
293	10161
293	10534
294	722
294	3394
294	5651
294	9108
294	10109
295	1848
295	3203
295	5299
295	5586
295	9081
295	10250
295	10481
296	541
296	902
296	3141
296	3926
296	4602
296	8355
296	9192
297	1666
297	3021
297	3412
297	3516
297	3802
297	5539
298	1852
298	4693
298	9267
298	9581
298	10108
299	2469
299	7774
299	7829
299	9786
300	10399
301	1029
301	3744
301	6197
301	9813
302	905
302	1452
302	2107
302	3543
302	3772
302	4372
302	4458
302	8801
303	550
303	1837
303	2839
303	6064
304	1035
304	1151
304	1161
304	3573
304	7939
304	9678
304	9998
305	3285
305	4414
305	10049
305	10618
306	2872
306	7732
306	7898
306	8474
306	9570
306	10429
308	391
308	9494
308	9750
309	3086
310	1676
310	4397
310	4597
310	9378
311	3031
311	4555
311	10124
312	6200
313	1210
313	2502
313	3660
313	4788
313	5239
313	10240
314	1578
314	2566
314	3139
314	3850
314	4546
314	9153
314	9330
315	2326
315	4408
316	357
316	5106
316	5109
316	8846
316	9328
316	10087
317	1545
317	4927
317	6669
318	3486
318	4427
318	4438
318	8103
318	8941
319	6231
319	9146
320	2123
320	2971
320	4045
320	8023
320	8207
320	9101
321	5841
321	10533
323	1679
323	1992
323	3314
323	4339
323	4934
323	7137
324	6275
324	8759
324	9664
324	9793
325	1801
325	1870
325	4223
325	4646
326	1483
327	1178
327	3734
327	4766
327	6212
327	8746
328	5642
328	8297
329	3550
329	3910
329	4597
329	4743
329	5914
329	9511
330	1549
330	2966
330	3177
330	5568
330	7018
330	8789
330	10442
331	1784
331	2848
332	2774
332	4101
332	5704
332	7197
332	7226
332	9603
333	5045
333	5344
334	1612
334	2191
334	3705
334	4854
334	8417
334	10492
335	1536
335	1743
335	2583
335	2899
335	4171
335	5852
335	8348
335	8843
335	10423
336	1335
336	1838
337	819
337	3128
337	3505
337	4907
337	7966
338	5275
338	5333
338	7940
339	510
339	2851
340	2666
340	8340
340	10035
341	885
341	2452
341	4593
341	6862
342	870
342	7883
343	3474
343	5264
344	870
344	2306
344	5595
344	6727
344	8561
345	660
346	1650
346	3133
346	8805
346	9244
347	5437
347	6920
347	8092
348	2288
348	4218
348	9811
349	3706
350	2420
350	4041
350	10179
351	3856
351	9222
351	9541
351	10235
353	1231
353	9898
353	10611
354	631
354	1360
354	2302
354	2899
354	5442
354	6170
354	7915
354	9987
355	3564
355	9731
356	1405
356	9037
357	5912
357	10124
359	3502
359	3857
359	5972
359	8473
359	10327
360	2463
360	4334
360	5845
360	6550
360	8435
360	9874
361	5801
361	7993
361	8172
362	1135
362	1603
362	4049
362	8119
363	7540
364	4073
364	4932
364	7844
364	8303
365	10240
365	10330
366	3651
366	5252
366	5257
367	6346
367	7067
367	9939
367	9982
368	891
368	3572
368	7243
369	1415
369	5792
369	6624
369	9126
369	10093
369	10495
369	10633
370	552
370	689
370	7082
370	9248
370	9565
371	1122
371	2021
371	2042
371	2436
371	4223
371	4432
371	6371
372	4213
372	5602
372	7363
372	7883
372	8258
372	10056
373	1477
373	6198
373	7441
373	9772
373	10298
374	411
374	5439
374	5893
375	626
375	4238
375	6208
376	5973
376	8318
377	807
377	5639
378	2307
378	2830
378	5608
378	10435
379	5577
379	6738
380	2644
380	5001
380	9266
381	3598
381	7643
381	8601
381	9795
382	6323
383	3070
383	3519
383	5879
383	6341
383	7924
384	3571
384	4928
384	5549
384	10098
385	2673
385	4118
386	628
387	2901
387	4251
387	5641
388	3021
388	3163
388	6054
388	6066
388	6416
388	7664
388	10476
389	9640
390	974
390	2273
390	7134
390	8943
391	1188
391	4102
391	4239
391	4437
391	9556
392	1563
392	10441
393	1334
393	8056
393	8282
393	8880
394	2305
394	2961
394	3512
397	704
397	4520
397	9793
398	1442
398	7150
398	10466
399	1639
399	3222
399	4697
399	10147
400	660
400	3206
400	3219
400	7531
401	6404
401	7890
401	9817
402	3417
402	5815
402	7168
402	7880
403	2122
403	4564
403	6660
403	7149
403	8840
404	4126
405	2812
405	2881
405	6908
405	8914
406	662
406	3477
406	5599
407	4290
407	6584
408	5627
409	3024
409	4317
409	6368
409	9378
410	452
410	4587
410	9964
411	2658
411	3179
411	8626
411	9511
412	3192
412	10272
413	2075
413	3446
413	7476
414	470
414	3263
414	5598
414	6093
414	8635
415	634
415	3889
415	4817
415	5121
415	5776
415	6819
416	4601
416	5405
416	6192
416	7827
417	456
417	8678
418	1012
418	4711
418	7532
418	10526
419	676
419	1302
419	5338
419	9225
420	1328
420	8709
421	4253
421	8277
421	9735
421	10302
422	1827
422	4470
422	6224
422	7519
422	8577
422	9926
423	3343
424	1525
424	2527
424	4699
424	5307
424	6667
424	7624
424	9319
424	10045
424	10569
425	2782
425	4366
425	8991
426	1594
426	1711
426	1765
426	7845
426	8189
427	1885
427	5523
428	2714
428	8019
428	8778
429	1279
429	1642
429	2501
429	2824
429	4662
430	5429
430	6312
430	6654
431	3484
431	4426
431	7051
431	8795
431	9319
432	2326
432	5039
432	6535
432	7016
432	9364
432	9659
432	10101
432	10169
433	1485
435	552
435	5448
435	5500
436	4220
436	7823
436	9661
436	10565
437	2035
437	3868
437	4278
437	6043
437	8183
437	8950
437	9099
438	3049
438	4441
438	5085
439	2661
439	2853
439	6468
439	7227
439	9032
439	9537
441	588
441	3197
441	6283
441	7535
441	9366
441	9950
442	1656
442	3759
442	4146
442	5090
442	5376
442	5967
442	7030
442	7560
442	8177
442	9016
442	9189
443	2932
443	3487
443	7884
444	1101
444	5912
444	7950
444	8325
445	1227
445	2642
445	4316
445	5912
445	6618
445	7793
445	9260
446	6623
446	6744
446	6763
446	8288
446	8567
447	3198
447	3573
447	5521
448	1216
448	6186
448	8140
449	1448
449	1581
449	2020
449	3123
449	5449
449	6484
449	6620
449	7062
449	8473
449	8692
450	884
450	3025
450	8522
450	9819
451	715
451	6154
451	9398
452	3869
452	5753
452	6912
452	10201
453	4562
453	6587
454	3324
454	3373
454	6200
454	6213
454	6883
454	6929
454	8040
454	8661
454	8813
454	8886
454	9019
454	9441
455	4078
455	7240
456	4485
456	5878
456	6729
457	1008
457	2884
457	4416
457	4885
457	8642
458	993
458	2417
458	4676
458	6391
458	7213
458	7399
458	8710
458	8844
460	2350
460	3979
460	8080
461	2775
461	8240
461	10215
462	1109
462	6339
462	6384
462	8025
462	8980
462	10339
463	1632
463	2483
463	5510
464	3156
464	4017
464	4913
464	6119
464	7454
465	1424
465	2718
465	3858
465	5764
465	7034
465	7714
466	1286
466	7460
467	471
467	2742
467	5368
467	7442
468	1875
468	2056
468	4995
468	10047
468	10169
469	721
469	728
469	1919
469	8811
470	2879
470	3809
470	9005
471	2860
471	5996
471	8076
471	10050
472	4346
472	9454
472	9503
473	991
473	4659
473	7343
473	8137
474	3020
474	7010
474	9413
474	10055
474	10439
475	1746
475	6903
475	7818
475	8064
476	2212
476	4808
477	514
477	4425
477	6432
477	8406
477	10406
478	1801
478	2713
478	5247
478	6461
478	7005
478	8743
479	3097
479	3189
479	5656
479	5840
479	5941
479	7827
480	3479
480	6319
480	9159
480	10622
481	6951
481	10197
483	1640
483	3398
483	8006
483	9409
483	10223
484	2148
484	5888
484	5960
484	6540
484	10205
485	4008
485	5658
485	7577
485	9319
485	9343
486	5328
487	2536
487	4579
487	9712
488	1853
488	4227
488	5359
488	10077
489	7144
490	5003
490	5807
490	7657
490	8672
491	1664
491	5234
492	2057
492	2243
492	5089
492	6303
492	9210
492	9424
493	5819
493	8362
493	10066
493	10121
494	2639
494	2789
494	7132
494	9200
495	794
495	1458
495	1954
496	2565
496	6306
496	6574
496	7261
496	8032
496	8534
497	621
497	1568
497	6364
497	6921
497	8026
497	8686
498	674
498	1472
498	5122
498	5202
498	5596
498	6512
498	7583
498	8404
498	10209
499	2569
499	7703
499	10602
500	2848
500	5083
500	6686
500	6850
500	9661
501	1875
501	2263
501	4970
501	8594
503	3314
503	5160
503	10066
503	10636
504	789
504	3359
504	6288
504	6769
505	2002
505	2853
505	6466
505	7148
505	7918
505	8732
506	6302
507	2297
507	2727
507	8459
508	695
508	1715
508	6916
508	8240
509	1083
509	1886
510	2880
510	7384
511	1601
511	4638
511	6557
511	8883
511	9067
512	1236
512	7328
513	1440
513	8342
513	10301
514	3778
514	3856
514	7603
514	8757
514	9214
514	9877
515	3203
515	3703
515	4504
515	9707
516	6116
516	8797
516	8846
517	6486
517	6938
517	8564
518	1515
518	2412
518	3424
518	3930
519	1355
519	2636
519	7307
519	8479
519	8759
519	10218
520	3745
520	4396
520	5910
520	6254
520	10455
520	10566
521	10361
522	2360
522	2586
522	8451
523	2341
523	2708
523	3384
523	6024
523	6914
523	7217
523	9453
524	2753
524	3081
524	5638
524	5844
524	7899
524	9263
525	3333
525	3439
525	8571
526	4391
526	4547
526	4983
526	5398
526	7209
527	9446
528	1218
528	1745
528	2817
528	3958
528	4634
528	7465
528	7813
528	8575
528	8914
528	9942
529	1306
529	4150
529	6053
529	9022
529	9411
530	4576
530	4595
530	5467
530	6554
530	8261
530	9431
531	1023
531	1213
531	3546
531	3996
531	5838
531	8062
531	9435
531	9465
532	990
532	1412
532	1418
532	1763
532	3462
532	8831
532	8923
533	4649
533	5245
533	6641
533	7118
534	10094
535	2760
535	2885
536	2241
536	2539
536	5303
536	6260
536	8791
536	10335
537	2880
537	3791
538	2027
538	2647
538	4527
538	9863
539	2601
539	4874
540	5293
540	6405
540	7287
540	8477
542	1805
542	3281
542	7066
542	7640
542	7661
542	10029
542	10149
543	1336
543	3543
543	4776
543	6262
543	6931
543	7300
544	853
544	4430
544	9967
545	3378
545	4049
545	5357
545	10167
546	8010
546	8733
547	4092
547	5868
547	6230
547	9431
548	1189
548	3300
548	3610
548	6574
549	627
549	3734
549	4486
550	1442
550	10488
551	688
551	2593
551	2993
551	3305
551	3929
551	4669
551	8950
551	9559
552	2671
552	8266
552	9540
553	4851
553	6291
553	6337
553	10075
554	791
554	838
554	3123
554	5436
554	7040
554	10361
555	2865
555	9429
556	1329
556	3704
557	2307
557	2398
557	4596
557	5802
558	7874
559	1393
559	3604
559	8252
559	10036
559	10162
560	4982
560	6040
561	2217
561	2788
561	6191
561	7928
561	8123
561	9018
563	5193
563	5398
563	6302
563	7890
563	8131
563	10103
563	10451
564	2788
564	4505
564	5920
565	724
565	2103
565	2818
565	7660
565	9325
566	2680
566	3272
566	8886
567	2603
567	6897
567	10651
568	3684
568	5588
569	1156
569	8403
570	2158
570	2574
570	4398
570	7026
570	8066
570	8492
571	2795
571	3741
571	6764
571	9241
571	10428
572	8589
572	10246
573	4962
574	2448
574	2594
574	3446
574	4135
574	10343
575	2436
575	2532
575	4721
575	6551
575	9050
576	2349
576	6838
577	2504
577	2719
577	4147
577	4453
577	7815
577	10075
578	1889
578	2548
578	4004
579	2573
579	6535
579	9523
580	5512
580	5635
580	6989
580	9717
580	10007
581	1642
581	3297
581	4463
581	4629
581	5400
581	8140
582	3702
582	10499
583	3552
583	4039
583	4742
583	10281
584	2747
584	3009
584	6474
585	2146
585	6520
586	4722
586	7384
586	7820
586	10084
587	3166
587	5249
587	7894
588	1683
588	2498
588	7773
588	7779
588	8308
588	9869
588	10201
589	1388
589	2129
589	2425
589	7946
590	4093
590	4102
590	6496
590	7145
590	7566
590	7578
591	2241
591	3553
591	6705
592	3815
592	7113
593	9418
593	9608
593	9791
594	685
594	2695
594	4938
595	826
595	1067
595	6483
595	7770
595	9119
595	10609
596	2522
596	3460
596	4416
596	5469
597	1029
597	3320
597	3491
597	3941
597	5903
597	5918
597	6312
597	6408
597	10565
598	7892
599	6307
599	6665
599	7104
599	7833
599	9240
601	864
601	7749
601	8286
602	2329
602	3885
602	9159
603	4564
603	6958
603	8040
603	8184
603	9438
603	9456
604	1560
604	1916
604	2671
604	6661
604	10584
605	6769
605	9566
606	1475
607	3256
607	6074
607	9986
608	4422
608	5473
608	5792
608	7072
609	1559
609	4139
609	5388
609	9731
609	10349
610	1478
610	5146
610	5549
610	6542
610	7106
610	8524
611	1096
611	2172
611	5623
611	8488
611	8977
611	10360
612	1311
612	7325
612	8194
612	9739
612	10054
613	4221
614	2507
614	5351
614	7621
614	8600
615	1850
615	4620
615	5652
615	5784
615	5799
615	6404
615	8312
616	1285
616	2942
616	5778
617	2028
617	3937
617	8969
619	1235
619	4589
619	7705
620	3736
620	4826
620	6636
620	10114
621	2882
622	2473
622	4726
622	5059
622	5271
622	6649
622	8344
622	8411
622	8598
623	2721
623	3384
624	2604
624	6301
624	7798
625	2873
625	3894
625	7312
625	7986
625	8441
626	5218
626	5380
626	10143
627	1697
627	3462
627	4457
627	4743
628	1338
628	1800
629	6179
629	7381
629	8354
629	8958
630	5525
630	7726
630	7985
630	9221
630	9329
631	2978
631	5499
631	6667
631	10611
632	3980
632	5152
632	5911
632	10547
633	2786
633	6913
633	10416
634	3707
634	5673
634	7413
635	5032
635	5201
635	6794
635	7851
635	9593
636	1255
636	2380
636	4689
636	5660
636	6466
636	9520
636	9553
636	10301
637	2014
637	3466
637	6247
638	7884
638	9485
638	9760
638	9889
638	10102
639	2072
639	2563
639	4074
639	4804
639	6812
640	1815
640	2122
640	4269
640	5811
641	4795
641	5452
641	8881
642	4312
642	6078
642	7356
642	7987
643	1309
643	4848
643	7165
643	8585
643	8851
643	9850
644	4329
644	4791
644	5564
644	10286
645	2064
645	2120
645	3761
645	4583
645	5541
645	5577
645	5766
645	7229
645	7260
645	9218
646	1786
646	3643
646	3716
646	3892
646	9359
646	10072
647	955
647	2605
647	5849
647	9280
648	9403
649	1733
649	4817
649	7046
649	9577
649	9598
650	829
650	1749
650	5150
651	5151
651	6792
651	8241
651	9422
652	6158
653	1612
653	2958
653	5797
653	6166
653	7138
653	7861
653	8323
653	8349
653	8651
653	9902
653	10162
654	3354
654	5014
654	5639
654	6731
654	10124
655	3965
655	4235
655	7320
655	7910
655	9647
656	2529
656	5473
657	836
657	1264
657	7286
657	8393
658	886
658	1544
658	4874
658	7578
658	9278
659	2683
659	4652
662	5731
662	7755
663	2972
663	4755
663	7634
664	8981
664	9027
664	9782
665	1548
665	2036
665	2273
665	4774
665	6770
665	7489
665	10167
666	5331
666	7818
666	9217
666	9464
666	10239
666	10312
667	3198
667	3837
667	7929
667	8686
668	835
668	972
668	3876
668	7797
668	8064
668	8367
669	2552
669	6543
669	8183
669	9100
669	10550
670	1842
670	4422
670	6662
670	6671
670	9302
671	1265
671	2160
671	2500
671	7831
672	5918
673	2823
673	3356
673	3453
673	5982
673	7667
674	1329
674	1655
674	4056
674	6741
674	8393
675	2295
675	3615
675	6166
675	8213
675	10162
676	1881
676	2137
676	8043
676	8864
677	5317
677	6363
677	7328
677	8025
678	3276
678	8872
678	10627
679	837
679	2517
680	2450
680	5706
680	6056
680	6522
680	8504
681	1727
681	6652
681	7255
682	830
683	1081
683	2723
683	4344
683	7654
684	2208
684	2361
684	5516
684	5857
684	6459
685	5973
685	7007
685	7141
686	7060
686	7672
686	10363
687	977
687	3620
687	5747
687	6722
687	7362
687	7700
689	5716
690	1368
690	3566
690	7929
691	1683
691	4057
691	7189
691	7654
691	9958
692	4318
692	5988
692	7153
693	1265
693	9390
693	10107
694	1978
694	4042
694	6223
694	6573
694	9181
695	1108
695	3451
695	5664
696	2767
696	4764
696	6980
696	8076
696	10100
697	4163
697	4378
697	5247
697	7218
697	7498
697	10076
697	10278
698	1652
699	5033
699	8748
699	8788
700	4500
700	7517
701	1656
701	2453
701	2899
701	3955
701	8746
701	9409
702	839
702	1565
702	1680
702	4905
702	7817
702	8069
703	1252
703	2357
703	4556
703	4755
703	6335
703	7619
704	1749
704	5659
704	8299
705	4921
705	6143
705	7301
706	2042
706	4969
706	6565
707	3675
