# Undirected graph (each unordered pair of nodes is saved once): Gpa.txt
# Nodes: 10670 Edges: 21999
# NodeId	NodeId
3	2399
3	2414
3	2548
3	2581
3	2629
3	2726
3	2746
3	2759
3	2852
3	2858
3	2887
3	2955
3	3029
3	3039
3	3069
3	3093
3	3139
3	3153
3	3250
3	3267
3	3292
3	3326
3	3360
3	3449
3	3462
3	3497
3	3548
3	3657
3	3766
3	3789
3	3803
3	3850
3	3895
3	3928
3	3969
3	3971
3	3976
3	3991
3	4019
3	4028
3	4048
3	4245
3	4296
3	4392
3	4414
3	4421
3	4437
3	4537
3	4593
3	4696
3	4817
3	4989
3	4990
3	5002
3	5009
3	5070
3	5125
3	5155
3	5183
3	5204
3	5261
3	5268
3	5729
3	5878
3	6092
3	6116
3	6236
3	6347
3	6350
3	6418
3	6489
3	6493
3	6514
3	6579
3	6590
3	6643
3	6647
3	6984
3	6985
3	7066
3	7169
3	7268
3	7326
3	7781
3	7813
3	7896
3	7912
3	8014
3	8020
3	8113
3	8138
3	8205
3	8357
3	8446
3	8550
3	8706
3	8744
3	8802
3	8848
3	9075
3	9384
3	9386
3	9387
3	9439
3	9500
3	9639
3	9645
3	9818
3	9823
3	10129
3	10168
3	10253
3	10261
3	10316
3	10582
4	5
4	6
4	7
4	8
4	9
4	10
4	11
4	12
4	13
4	14
4	15
4	16
4	17
4	18
4	19
4	20
4	21
4	22
4	23
4	24
4	25
4	26
4	27
4	28
4	29
4	30
4	31
4	32
4	33
4	34
4	35
4	36
4	37
4	38
4	39
4	52
4	72
4	102
4	109
4	114
4	151
4	214
4	217
4	227
4	250
4	291
4	322
4	340
4	351
4	362
4	414
4	432
4	459
4	463
4	477
4	486
4	519
4	544
4	622
4	630
4	674
4	706
4	707
4	710
4	729
4	766
4	812
4	859
4	876
4	894
4	1013
4	1018
4	1057
4	1064
4	1110
4	1125
4	1158
4	1159
4	1368
4	1460
4	1461
4	1504
4	1505
4	1548
4	1606
4	1770
4	1851
4	1913
4	1973
4	1981
4	1987
4	2040
4	2084
4	2160
4	2169
4	2235
4	2256
4	2387
4	2408
4	2483
4	2498
4	2574
4	2654
4	2728
4	2732
4	2749
4	2760
4	2777
4	2786
4	2804
4	2848
4	2860
4	2958
4	3049
4	3101
4	3187
4	3205
4	3275
4	3352
4	3360
4	3379
4	3405
4	3425
4	3467
4	3477
4	3489
4	3576
4	3601
4	3608
4	3635
4	3673
4	3685
4	3721
4	3722
4	3742
4	3803
4	4016
4	4027
4	4064
4	4066
4	4081
4	4132
4	4172
4	4255
4	4259
4	4264
4	4273
4	4444
4	4525
4	4578
4	4746
4	4768
4	4819
4	4893
4	4936
4	5092
4	5133
4	5196
4	5220
4	5479
4	5914
4	6066
4	6109
4	6122
4	6288
4	6301
4	6319
4	6327
4	6385
4	6480
4	6494
4	6836
4	6897
4	6915
4	6940
4	7100
4	7291
4	7384
4	7555
4	7672
4	7709
4	7727
4	7777
4	7936
4	7962
4	8027
4	8160
4	8246
4	8444
4	8482
4	8584
4	8604
4	8629
4	8637
4	8720
4	8779
4	8812
4	9089
4	9182
4	9209
4	9231
4	9244
4	9315
4	9338
4	9367
4	9410
4	9510
4	9582
4	9596
4	9630
4	9654
4	9706
4	9770
4	9929
4	9961
4	10038
4	10132
4	10402
4	10461
4	10501
4	10535
4	10607
4	10665
5	6
5	7
5	8
5	9
5	10
5	11
5	12
5	13
5	14
5	15
5	16
5	17
5	18
5	19
5	20
5	21
5	22
5	23
5	24
5	25
5	26
5	27
5	28
5	29
5	30
5	31
5	32
5	33
5	34
5	35
5	36
5	37
5	38
5	39
5	55
5	71
5	101
5	116
5	138
5	157
5	212
5	241
5	253
5	287
5	345
5	346
5	424
5	458
5	555
5	603
5	685
5	705
5	748
5	760
5	784
5	813
5	861
5	868
5	888
5	946
5	1020
5	1032
5	1191
5	1244
5	1292
5	1316
5	1330
5	1425
5	1508
5	1523
5	1527
5	1542
5	1612
5	1628
5	1705
5	1739
5	1776
5	1978
5	2086
5	2096
5	2112
5	2292
5	2303
5	2430
5	2624
5	2659
5	2668
5	2707
5	2712
5	2782
5	2806
5	2974
5	3122
5	3311
5	3397
5	3464
5	3471
5	3617
5	3701
5	3754
5	3864
5	3905
5	3966
5	3967
5	3975
5	3983
5	4044
5	4056
5	4070
5	4181
5	4193
5	4238
5	4290
5	4417
5	4469
5	4592
5	4623
5	4661
5	5350
5	5372
5	5460
5	5547
5	5559
5	5575
5	5747
5	5820
5	5928
5	5983
5	5987
5	6079
5	6136
5	6243
5	6256
5	6279
5	6309
5	6406
5	6416
5	6649
5	6697
5	6731
5	6789
5	6856
5	6992
5	6995
5	7188
5	7263
5	7357
5	7543
5	7773
5	7829
5	7860
5	7897
5	8310
5	8340
5	8368
5	8388
5	8575
5	8724
5	8815
5	8914
5	9234
5	9240
5	9306
5	9376
5	9525
5	9536
5	9551
5	9694
5	9695
5	9708
5	9810
5	9901
5	10299
5	10336
5	10423
5	10460
5	10550
6	7
6	8
6	9
6	10
6	11
6	12
6	13
6	14
6	15
6	16
6	17
6	18
6	19
6	20
6	21
6	22
6	23
6	24
6	25
6	26
6	27
6	28
6	29
6	30
6	31
6	32
6	33
6	34
6	35
6	36
6	37
6	38
6	39
6	63
6	81
6	86
6	92
6	98
6	106
6	108
6	124
6	127
6	128
6	135
6	137
6	142
6	209
6	235
6	293
6	305
6	310
6	322
6	344
6	392
6	395
6	396
6	402
6	415
6	440
6	467
6	484
6	494
6	529
6	532
6	547
6	564
6	571
6	580
6	640
6	659
6	693
6	790
6	794
6	887
6	930
6	1012
6	1082
6	1163
6	1170
6	1186
6	1192
6	1199
6	1217
6	1228
6	1229
6	1251
6	1283
6	1310
6	1316
6	1337
6	1340
6	1346
6	1421
6	1484
6	1600
6	1627
6	1629
6	1636
6	1671
6	1717
6	1738
6	1740
6	1746
6	1759
6	1990
6	2037
6	2053
6	2079
6	2194
6	2250
6	2368
6	2427
6	2483
6	2497
6	2507
6	2550
6	2619
6	2628
6	2666
6	2704
6	2833
6	2854
6	2947
6	3018
6	3119
6	3124
6	3150
6	3262
6	3279
6	3286
6	3315
6	3318
6	3335
6	3350
6	3426
6	3467
6	3468
6	3500
6	3683
6	3786
6	3801
6	3802
6	3948
6	4117
6	4282
6	4388
6	4393
6	4464
6	4500
6	4506
6	4564
6	4654
6	4669
6	4720
6	4797
6	4848
6	4886
6	4927
6	4933
6	4993
6	5042
6	5157
6	5205
6	5209
6	5312
6	5320
6	5433
6	5573
6	5627
6	5793
6	5820
6	5859
6	6023
6	6072
6	6165
6	6301
6	6312
6	6398
6	6432
6	6518
6	6540
6	6819
6	6867
6	6889
6	6904
6	7007
6	7070
6	7162
6	7179
6	7246
6	7290
6	7448
6	7498
6	7557
6	7749
6	7881
6	7959
6	7972
6	8129
6	8155
6	8500
6	8507
6	8598
6	8623
6	9155
6	9198
6	9230
6	9256
6	9292
6	9335
6	9528
6	9858
6	10055
6	10066
6	10077
6	10101
6	10185
6	10243
6	10440
6	10457
6	10512
6	10614
7	8
7	9
7	10
7	11
7	12
7	13
7	14
7	15
7	16
7	17
7	18
7	19
7	20
7	21
7	22
7	23
7	24
7	25
7	26
7	27
7	28
7	29
7	30
7	31
7	32
7	33
7	34
7	35
7	36
7	37
7	38
7	39
7	93
7	113
7	117
7	119
7	172
7	177
7	193
7	230
7	244
7	276
7	331
7	337
7	374
7	416
7	420
7	437
7	462
7	505
7	511
7	514
7	533
7	569
7	634
7	688
7	739
7	754
7	757
7	835
7	837
7	838
7	863
7	900
7	951
7	1005
7	1011
7	1017
7	1058
7	1090
7	1091
7	1113
7	1138
7	1148
7	1154
7	1317
7	1442
7	1473
7	1482
7	1494
7	1508
7	1520
7	1716
7	1806
7	1826
7	1837
7	1840
7	2013
7	2018
7	2045
7	2078
7	2124
7	2135
7	2150
7	2156
7	2246
7	2249
7	2303
7	2316
7	2330
7	2401
7	2410
7	2446
7	2508
7	2540
7	2560
7	2603
7	2818
7	2858
7	2906
7	2915
7	2973
7	2982
7	3045
7	3130
7	3253
7	3361
7	3392
7	3445
7	3573
7	3588
7	3600
7	3652
7	3682
7	3712
7	3814
7	3896
7	4077
7	4132
7	4222
7	4241
7	4456
7	4522
7	4604
7	4685
7	4776
7	5049
7	5176
7	5223
7	5358
7	5441
7	5550
7	5555
7	5577
7	5590
7	5624
7	5656
7	5839
7	5957
7	6106
7	6147
7	6179
7	6495
7	6513
7	6547
7	6595
7	6740
7	6778
7	6780
7	6792
7	7027
7	7107
7	7344
7	7373
7	7407
7	7408
7	7426
7	7613
7	7650
7	7761
7	7775
7	7835
7	7903
7	7922
7	8006
7	8061
7	8143
7	8174
7	8323
7	8397
7	8474
7	8486
7	8645
7	8712
7	8835
7	8939
7	9268
7	9377
7	9867
7	9874
7	10014
7	10084
7	10275
7	10402
8	9
8	10
8	11
8	12
8	13
8	14
8	15
8	16
8	17
8	18
8	19
8	20
8	21
8	22
8	23
8	24
8	25
8	26
8	27
8	28
8	29
8	30
8	31
8	32
8	33
8	34
8	35
8	36
8	37
8	38
8	39
8	40
8	56
8	64
8	75
8	107
8	123
8	133
8	159
8	172
8	220
8	267
8	294
8	360
8	393
8	416
8	433
8	456
8	479
8	484
8	487
8	494
8	525
8	557
8	612
8	672
8	700
8	711
8	736
8	762
8	835
8	895
8	936
8	958
8	982
8	1090
8	1142
8	1144
8	1180
8	1261
8	1269
8	1277
8	1280
8	1305
8	1337
8	1362
8	1382
8	1457
8	1475
8	1491
8	1520
8	1576
8	1594
8	1657
8	1912
8	1971
8	2023
8	2098
8	2103
8	2220
8	2325
8	2373
8	2440
8	2453
8	2479
8	2551
8	2568
8	2650
8	2676
8	2690
8	2700
8	2743
8	2770
8	2776
8	2811
8	2888
8	2914
8	3199
8	3236
8	3259
8	3277
8	3308
8	3337
8	3354
8	3398
8	3435
8	3456
8	3542
8	3614
8	3626
8	3636
8	3640
8	3702
8	3723
8	3756
8	3764
8	3822
8	4087
8	4180
8	4213
8	4323
8	4359
8	4374
8	4400
8	4416
8	4475
8	4602
8	4612
8	4617
8	4674
8	4867
8	5321
8	5349
8	5429
8	5504
8	5568
8	5697
8	5712
8	5742
8	5794
8	5798
8	5855
8	5894
8	5952
8	5954
8	6041
8	6078
8	6414
8	6454
8	6573
8	6617
8	6936
8	6938
8	7094
8	7129
8	7179
8	7561
8	7608
8	7667
8	7687
8	7728
8	7767
8	7959
8	8128
8	8456
8	8536
8	8574
8	8808
8	8839
8	8892
8	8932
8	8978
8	9041
8	9135
8	9258
8	9314
8	9371
8	9419
8	9533
8	9569
8	9578
8	9698
8	9893
8	9909
8	10206
8	10246
8	10319
8	10539
8	10548
9	10
9	11
9	12
9	13
9	14
9	15
9	16
9	17
9	18
9	19
9	20
9	21
9	22
9	23
9	24
9	25
9	26
9	27
9	28
9	29
9	30
9	31
9	32
9	33
9	34
9	35
9	36
9	37
9	38
9	39
9	49
9	61
9	71
9	82
9	125
9	154
9	170
9	171
9	181
9	371
9	375
9	409
9	413
9	415
9	425
9	435
9	463
9	543
9	552
9	586
9	712
9	745
9	768
9	780
9	782
9	800
9	807
9	853
9	964
9	973
9	987
9	1001
9	1086
9	1186
9	1195
9	1232
9	1245
9	1283
9	1289
9	1339
9	1351
9	1386
9	1387
9	1401
9	1406
9	1420
9	1494
9	1578
9	1603
9	1679
9	1761
9	1774
9	1809
9	1825
9	1861
9	1874
9	1917
9	1949
9	1951
9	1967
9	2164
9	2174
9	2175
9	2198
9	2239
9	2241
9	2336
9	2345
9	2356
9	2359
9	2366
9	2456
9	2535
9	2557
9	2630
9	2632
9	2695
9	2747
9	2767
9	2814
9	2817
9	2847
9	2903
9	2921
9	2932
9	3010
9	3223
9	3234
9	3273
9	3281
9	3400
9	3411
9	3525
9	3539
9	3629
9	3662
9	3708
9	3774
9	3853
9	3860
9	3889
9	3909
9	3982
9	4063
9	4124
9	4138
9	4256
9	4330
9	4373
9	4381
9	4600
9	4601
9	4672
9	4673
9	4708
9	4745
9	5010
9	5254
9	5318
9	5423
9	5490
9	5491
9	5541
9	5579
9	5583
9	5742
9	5870
9	5958
9	5960
9	6314
9	6338
9	6348
9	6368
9	6370
9	6738
9	6803
9	6846
9	6860
9	6884
9	6918
9	6919
9	7020
9	7021
9	7452
9	7568
9	7652
9	7666
9	7870
9	7989
9	8038
9	8424
9	8499
9	8528
9	8693
9	8711
9	9030
9	9123
9	9130
9	9481
9	9641
9	9939
9	10154
9	10250
9	10251
9	10450
9	10536
9	10588
9	10631
10	11
10	12
10	13
10	14
10	15
10	16
10	17
10	18
10	19
10	20
10	21
10	22
10	23
10	24
10	25
10	26
10	27
10	28
10	29
10	30
10	31
10	32
10	33
10	34
10	35
10	36
10	37
10	38
10	39
10	62
10	84
10	188
10	246
10	247
10	284
10	290
10	332
10	338
10	356
10	397
10	407
10	443
10	450
10	464
10	589
10	590
10	614
10	615
10	637
10	639
10	648
10	652
10	744
10	750
10	830
10	853
10	925
10	1046
10	1069
10	1188
10	1221
10	1332
10	1451
10	1505
10	1530
10	1562
10	1687
10	1785
10	1787
10	1940
10	2033
10	2274
10	2304
10	2326
10	2370
10	2375
10	2420
10	2432
10	2457
10	2599
10	2701
10	2762
10	2829
10	2944
10	2948
10	3022
10	3053
10	3172
10	3202
10	3286
10	3287
10	3407
10	3453
10	3611
10	3630
10	3634
10	3710
10	3743
10	3767
10	3791
10	3847
10	3871
10	4117
10	4226
10	4247
10	4294
10	4322
10	4538
10	4563
10	4744
10	4755
10	4891
10	4904
10	4935
10	5337
10	5393
10	5446
10	5506
10	5557
10	5573
10	5829
10	5836
10	5898
10	6145
10	6156
10	6158
10	6201
10	6302
10	6490
10	6499
10	6584
10	6652
10	6679
10	6899
10	7101
10	7119
10	7138
10	7147
10	7165
10	7389
10	7463
10	7465
10	7510
10	7552
10	7631
10	7858
10	7984
10	8146
10	8181
10	8199
10	8228
10	8273
10	8290
10	8345
10	8454
10	8572
10	8576
10	8662
10	8686
10	8813
10	9021
10	9024
10	9217
10	9380
10	9436
10	9447
10	9476
10	9526
10	9539
10	9669
10	9752
10	10077
10	10164
10	10279
11	12
11	13
11	14
11	15
11	16
11	17
11	18
11	19
11	20
11	21
11	22
11	23
11	24
11	25
11	26
11	27
11	28
11	29
11	30
11	31
11	32
11	33
11	34
11	35
11	36
11	37
11	38
11	39
11	65
11	69
11	77
11	110
11	141
11	143
11	160
11	163
11	211
11	213
11	232
11	288
11	306
11	307
11	325
11	404
11	434
11	455
11	508
11	601
11	686
11	721
11	725
11	851
11	865
11	904
11	931
11	974
11	983
11	1047
11	1077
11	1083
11	1085
11	1229
11	1250
11	1254
11	1311
11	1335
11	1365
11	1449
11	1547
11	1685
11	1710
11	1742
11	1762
11	1853
11	1941
11	1989
11	2003
11	2035
11	2052
11	2058
11	2068
11	2108
11	2176
11	2205
11	2359
11	2398
11	2400
11	2412
11	2531
11	2553
11	2562
11	2597
11	2704
11	2734
11	2822
11	2850
11	2863
11	3062
11	3079
11	3103
11	3157
11	3164
11	3188
11	3300
11	3377
11	3430
11	3526
11	3668
11	3718
11	3851
11	3942
11	4220
11	4267
11	4302
11	4441
11	4463
11	4484
11	4497
11	4558
11	4660
11	4763
11	4868
11	5030
11	5035
11	5086
11	5117
11	5251
11	5329
11	5382
11	5410
11	5542
11	5649
11	5679
11	5767
11	5847
11	6246
11	6515
11	6621
11	6719
11	6751
11	6783
11	6907
11	6952
11	7061
11	7213
11	7308
11	7407
11	7639
11	7653
11	7902
11	8064
11	8066
11	8349
11	8650
11	8911
11	9154
11	9279
11	9707
11	9838
11	9889
11	9937
11	10209
11	10215
11	10333
11	10611
11	10643
12	13
12	14
12	15
12	16
12	17
12	18
12	19
12	20
12	21
12	22
12	23
12	24
12	25
12	26
12	27
12	28
12	29
12	30
12	31
12	32
12	33
12	34
12	35
12	36
12	37
12	38
12	39
12	46
12	50
12	55
12	89
12	122
12	125
12	200
12	204
12	229
12	231
12	245
12	253
12	297
12	356
12	372
12	400
12	445
12	460
12	465
12	488
12	500
12	507
12	540
12	542
12	585
12	600
12	632
12	720
12	758
12	816
12	817
12	876
12	917
12	922
12	978
12	1053
12	1075
12	1087
12	1136
12	1187
12	1252
12	1380
12	1405
12	1473
12	1490
12	1683
12	1781
12	1824
12	1906
12	1960
12	2030
12	2114
12	2159
12	2255
12	2308
12	2473
12	2513
12	2751
12	2775
12	2824
12	2855
12	2856
12	2880
12	3109
12	3140
12	3192
12	3200
12	3233
12	3234
12	3268
12	3292
12	3399
12	3480
12	3609
12	3662
12	3678
12	3724
12	3752
12	3776
12	3848
12	3854
12	3860
12	3880
12	3881
12	3988
12	4015
12	4032
12	4137
12	4332
12	4354
12	4371
12	4472
12	4530
12	4551
12	4552
12	4614
12	4616
12	4623
12	4671
12	4679
12	4687
12	4945
12	5147
12	5175
12	5201
12	5277
12	5389
12	5408
12	5568
12	5571
12	5620
12	5638
12	5691
12	5703
12	5721
12	5944
12	6006
12	6026
12	6146
12	6222
12	6366
12	6405
12	6548
12	6712
12	6758
12	6853
12	6917
12	7086
12	7235
12	7340
12	7596
12	7598
12	7619
12	7823
12	7887
12	8072
12	8217
12	8255
12	8365
12	8545
12	8598
12	8675
12	8880
12	8920
12	9097
12	9100
12	9113
12	9129
12	9170
12	9229
12	9298
12	9490
12	9650
12	9701
12	9852
12	10212
12	10327
12	10373
12	10478
13	14
13	15
13	16
13	17
13	18
13	19
13	20
13	21
13	22
13	23
13	24
13	25
13	26
13	27
13	28
13	29
13	30
13	31
13	32
13	33
13	34
13	35
13	36
13	37
13	38
13	39
13	44
13	62
13	66
13	74
13	182
13	195
13	278
13	298
13	440
13	478
13	509
13	549
13	573
13	658
13	668
13	752
13	802
13	815
13	821
13	823
13	1085
13	1182
13	1198
13	1266
13	1392
13	1435
13	1447
13	1503
13	1572
13	1586
13	1624
13	1639
13	1690
13	1766
13	1790
13	1813
13	1832
13	1984
13	2054
13	2072
13	2090
13	2120
13	2123
13	2188
13	2219
13	2222
13	2295
13	2320
13	2349
13	2452
13	2612
13	2635
13	2728
13	2801
13	2980
13	3099
13	3108
13	3120
13	3279
13	3427
13	3450
13	3454
13	3667
13	3684
13	3736
13	3739
13	3804
13	3812
13	3826
13	3831
13	3887
13	3900
13	3908
13	3938
13	3979
13	4093
13	4105
13	4166
13	4371
13	4447
13	4487
13	4497
13	4629
13	4704
13	4720
13	4756
13	4773
13	4947
13	5143
13	5363
13	5542
13	5666
13	5682
13	5692
13	5711
13	5814
13	5832
13	5862
13	5872
13	5970
13	5975
13	6008
13	6047
13	6128
13	6213
13	6217
13	6376
13	6464
13	6680
13	6709
13	6848
13	6910
13	6933
13	6940
13	7024
13	7038
13	7239
13	7399
13	7528
13	7980
13	8048
13	8111
13	8251
13	8392
13	8408
13	8915
13	8957
13	8964
13	8977
13	9112
13	9473
13	9504
13	9566
13	9617
13	9982
13	10049
13	10097
13	10169
13	10193
13	10254
13	10264
13	10277
13	10503
13	10560
13	10563
14	15
14	16
14	17
14	18
14	19
14	20
14	21
14	22
14	23
14	24
14	25
14	26
14	27
14	28
14	29
14	30
14	31
14	32
14	33
14	34
14	35
14	36
14	37
14	38
14	39
14	58
14	79
14	95
14	97
14	107
14	115
14	140
14	176
14	194
14	218
14	236
14	242
14	283
14	284
14	289
14	294
14	304
14	352
14	408
14	418
14	457
14	503
14	527
14	532
14	619
14	659
14	703
14	718
14	854
14	908
14	1021
14	1034
14	1036
14	1098
14	1114
14	1130
14	1263
14	1297
14	1306
14	1343
14	1367
14	1445
14	1545
14	1555
14	1582
14	1615
14	1639
14	1672
14	1697
14	1715
14	1804
14	1886
14	1908
14	1982
14	2023
14	2131
14	2187
14	2221
14	2237
14	2263
14	2329
14	2364
14	2371
14	2383
14	2444
14	2508
14	2519
14	2526
14	2778
14	2830
14	2889
14	2931
14	2971
14	3017
14	3022
14	3051
14	3110
14	3131
14	3158
14	3184
14	3247
14	3296
14	3310
14	3313
14	3388
14	3443
14	3561
14	3590
14	3623
14	3645
14	3653
14	3675
14	3761
14	3820
14	3827
14	3916
14	4025
14	4043
14	4085
14	4128
14	4207
14	4307
14	4433
14	4451
14	4477
14	4508
14	4561
14	4592
14	4762
14	4829
14	4842
14	4923
14	5076
14	5105
14	5282
14	5302
14	5377
14	5517
14	5570
14	5716
14	5747
14	5793
14	5942
14	6017
14	6087
14	6129
14	6559
14	6606
14	6693
14	6718
14	6812
14	6905
14	6972
14	7051
14	7210
14	7442
14	7457
14	7493
14	7533
14	7548
14	7618
14	7682
14	7698
14	7788
14	7835
14	7871
14	7937
14	7970
14	8033
14	8156
14	8192
14	8691
14	8864
14	8885
14	9063
14	9111
14	9165
14	9280
14	9316
14	9321
14	9470
14	9771
14	9871
14	9920
14	9963
14	10037
14	10066
14	10286
14	10449
14	10486
14	10635
